ds,forecast,item
2025-01-14,513.3919416619874,Кукуруза столбики с рыльцами 40г
2025-01-15,509.0642746848502,Кукуруза столбики с рыльцами 40г
2025-01-16,513.7914571337649,Кукуруза столбики с рыльцами 40г
2025-01-17,509.08252445586487,Кукуруза столбики с рыльцами 40г
2025-01-18,513.6913946656109,Кукуруза столбики с рыльцами 40г
2025-01-19,509.4445715950629,Кукуруза столбики с рыльцами 40г
2025-01-20,513.5664055802545,Кукуруза столбики с рыльцами 40г
2025-01-21,509.51765788186526,Кукуруза столбики с рыльцами 40г
2025-01-22,513.3328702666436,Кукуруза столбики с рыльцами 40г
2025-01-23,509.68327926726556,Кукуруза столбики с рыльцами 40г
2025-01-24,513.105164476991,Кукуруза столбики с рыльцами 40г
2025-01-25,509.49210246863186,Кукуруза столбики с рыльцами 40г
2025-01-26,513.1483440249045,Кукуруза столбики с рыльцами 40г
2025-01-27,509.80443176275674,Кукуруза столбики с рыльцами 40г
2025-01-28,513.0812570632822,Кукуруза столбики с рыльцами 40г
2025-01-29,509.89175519785266,Кукуруза столбики с рыльцами 40г
2025-01-30,512.9919414835244,Кукуруза столбики с рыльцами 40г
2025-01-31,509.992956943211,Кукуруза столбики с рыльцами 40г
2024-12-21,257.8276028532273,Ламинарии слоевища (морская капуста) 100г
2024-12-22,257.06969972339664,Ламинарии слоевища (морская капуста) 100г
2024-12-23,277.3116580671091,Ламинарии слоевища (морская капуста) 100г
2024-12-24,284.51526579352014,Ламинарии слоевища (морская капуста) 100г
2024-12-25,288.7707048677293,Ламинарии слоевища (морская капуста) 100г
2024-12-26,287.86456100230237,Ламинарии слоевища (морская капуста) 100г
2024-12-27,287.3456592996277,Ламинарии слоевища (морская капуста) 100г
2024-12-28,225.4662896431377,Ламинарии слоевища (морская капуста) 100г
2024-12-29,235.82172622494622,Ламинарии слоевища (морская капуста) 100г
2024-12-30,269.01168264836787,Ламинарии слоевища (морская капуста) 100г
2024-12-31,248.58014513339836,Ламинарии слоевища (морская капуста) 100г
2025-01-01,215.40390317148945,Ламинарии слоевища (морская капуста) 100г
2025-01-02,272.7541908873545,Ламинарии слоевища (морская капуста) 100г
2025-01-03,276.076565312864,Ламинарии слоевища (морская капуста) 100г
2025-01-04,274.8083828079228,Ламинарии слоевища (морская капуста) 100г
2025-01-05,274.67112053814986,Ламинарии слоевища (морская капуста) 100г
2025-01-06,274.69637748105544,Ламинарии слоевища (морская капуста) 100г
2025-01-07,274.700863162127,Ламинарии слоевища (морская капуста) 100г
2025-01-08,274.70043666745454,Ламинарии слоевища (морская капуста) 100г
2025-01-09,274.7003074989246,Ламинарии слоевища (морская капуста) 100г
2025-01-10,274.7003123675638,Ламинарии слоевища (морская капуста) 100г
2025-01-11,274.70031576331843,Ламинарии слоевища (морская капуста) 100г
2025-01-12,274.7003157916517,Ламинарии слоевища (морская капуста) 100г
2025-01-13,274.70031570920725,Ламинарии слоевища (морская капуста) 100г
2025-01-14,274.70031570490823,Ламинарии слоевища (морская капуста) 100г
2025-01-15,274.7003157067522,Ламинарии слоевища (морская капуста) 100г
2025-01-16,274.7003157069387,Ламинарии слоевища (морская капуста) 100г
2025-01-17,274.7003157069014,Ламинарии слоевища (морская капуста) 100г
2025-01-18,274.7003157068952,Ламинарии слоевища (морская капуста) 100г
2025-01-19,274.7003157068958,Ламинарии слоевища (морская капуста) 100г
2025-01-20,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-21,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-22,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-23,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-24,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-25,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-26,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-27,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-28,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-29,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-30,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2025-01-31,274.700315706896,Ламинарии слоевища (морская капуста) 100г
2024-12-21,630.1049959210845,Мята перечная листья 50г
2024-12-22,448.82112632465027,Мята перечная листья 50г
2024-12-23,472.7061140788921,Мята перечная листья 50г
2024-12-24,420.72247100740503,Мята перечная листья 50г
2024-12-25,484.4732435288821,Мята перечная листья 50г
2024-12-26,487.47938559094536,Мята перечная листья 50г
2024-12-27,487.7718588986703,Мята перечная листья 50г
2024-12-28,452.103470906309,Мята перечная листья 50г
2024-12-29,480.3675258600924,Мята перечная листья 50г
2024-12-30,454.4610623424212,Мята перечная листья 50г
2024-12-31,457.8339209130187,Мята перечная листья 50г
2025-01-01,435.64573697331156,Мята перечная листья 50г
2025-01-02,471.0372486053072,Мята перечная листья 50г
2025-01-03,476.07464617176515,Мята перечная листья 50г
2025-01-04,475.41563706716954,Мята перечная листья 50г
2025-01-05,475.15677925214015,Мята перечная листья 50г
2025-01-06,475.1492506496865,Мята перечная листья 50г
2025-01-07,475.15758728278837,Мята перечная листья 50г
2025-01-08,475.15885603567386,Мята перечная листья 50г
2025-01-09,475.15871065988887,Мята перечная листья 50г
2025-01-10,475.15864793410185,Мята перечная листья 50г
2025-01-11,475.1586455988739,Мята перечная листья 50г
2025-01-12,475.1586475576991,Мята перечная листья 50г
2025-01-13,475.1586478760252,Мята перечная листья 50г
2025-01-14,475.1586478442914,Мята перечная листья 50г
2025-01-15,475.15864782912234,Мята перечная листья 50г
2025-01-16,475.15864782843545,Мята перечная листья 50г
2025-01-17,475.1586478288945,Мята перечная листья 50г
2025-01-18,475.1586478289741,Мята перечная листья 50г
2025-01-19,475.1586478289673,Мята перечная листья 50г
2025-01-20,475.15864782896364,Мята перечная листья 50г
2025-01-21,475.15864782896347,Мята перечная листья 50г
2025-01-22,475.1586478289636,Мята перечная листья 50г
2025-01-23,475.1586478289636,Мята перечная листья 50г
2025-01-24,475.1586478289636,Мята перечная листья 50г
2025-01-25,475.1586478289636,Мята перечная листья 50г
2025-01-26,475.1586478289636,Мята перечная листья 50г
2025-01-27,475.1586478289636,Мята перечная листья 50г
2025-01-28,475.1586478289636,Мята перечная листья 50г
2025-01-29,475.1586478289636,Мята перечная листья 50г
2025-01-30,475.1586478289636,Мята перечная листья 50г
2025-01-31,475.1586478289636,Мята перечная листья 50г
2024-12-21,586.1506164142648,Можжевельник плоды 50г
2024-12-22,794.1911304710732,Можжевельник плоды 50г
2024-12-23,739.0849351563189,Можжевельник плоды 50г
2024-12-24,746.406579343088,Можжевельник плоды 50г
2024-12-25,740.9720304777676,Можжевельник плоды 50г
2024-12-26,744.8457121972709,Можжевельник плоды 50г
2024-12-27,751.1277026611716,Можжевельник плоды 50г
2024-12-28,688.0943866643053,Можжевельник плоды 50г
2024-12-29,757.0915422532349,Можжевельник плоды 50г
2024-12-30,746.5164558275065,Можжевельник плоды 50г
2024-12-31,713.679224357311,Можжевельник плоды 50г
2025-01-01,725.9214223891892,Можжевельник плоды 50г
2025-01-02,662.2099210985224,Можжевельник плоды 50г
2025-01-03,735.6685511974506,Можжевельник плоды 50г
2025-01-04,720.2630969439855,Можжевельник плоды 50г
2025-01-05,728.1949886354928,Можжевельник плоды 50г
2025-01-06,718.2722192902977,Можжевельник плоды 50г
2025-01-07,723.2763122438568,Можжевельник плоды 50г
2025-01-08,727.1841662762679,Можжевельник плоды 50г
2025-01-09,691.5147253008395,Можжевельник плоды 50г
2025-01-10,729.816687396784,Можжевельник плоды 50г
2025-01-11,724.0745001510659,Можжевельник плоды 50г
2025-01-12,705.9098319225012,Можжевельник плоды 50г
2025-01-13,712.7119966292335,Можжевельник плоды 50г
2025-01-14,677.8559042526061,Можжевельник плоды 50г
2025-01-15,718.0122017787552,Можжевельник плоды 50г
2025-01-16,709.6032531089731,Можжевельник плоды 50г
2025-01-17,713.9417065483216,Можжевельник плоды 50г
2025-01-18,708.5074941858308,Можжевельник плоды 50г
2025-01-19,711.248815587702,Можжевельник плоды 50г
2025-01-20,713.3864064425012,Можжевельник плоды 50г
2025-01-21,693.8706690399179,Можжевельник плоды 50г
2025-01-22,714.8264372412481,Можжевельник плоды 50г
2025-01-23,711.684760599935,Можжевельник плоды 50г
2025-01-24,701.7466761318012,Можжевельник плоды 50г
2025-01-25,705.4682775155287,Можжевельник плоды 50г
2025-01-26,686.398377312106,Можжевельник плоды 50г
2025-01-27,708.367989215276,Можжевельник плоды 50г
2025-01-28,703.7674482941072,Можжевельник плоды 50г
2025-01-29,706.1410239607886,Можжевельник плоды 50г
2025-01-30,703.1679465119632,Можжевельник плоды 50г
2025-01-31,704.6677354795208,Можжевельник плоды 50г
2024-12-21,440.49179081914235,Липа цветки 35г
2024-12-22,378.32069245074297,Липа цветки 35г
2024-12-23,343.3078626007058,Липа цветки 35г
2024-12-24,373.60371305524666,Липа цветки 35г
2024-12-25,367.5433848446476,Липа цветки 35г
2024-12-26,373.1851504486259,Липа цветки 35г
2024-12-27,373.3867290295361,Липа цветки 35г
2024-12-28,363.2967977810478,Липа цветки 35г
2024-12-29,373.5485198199634,Липа цветки 35г
2024-12-30,345.74846796172204,Липа цветки 35г
2024-12-31,329.9772913384951,Липа цветки 35г
2025-01-01,284.9095196518683,Липа цветки 35г
2025-01-02,349.54731047420773,Липа цветки 35г
2025-01-03,353.2134065007567,Липа цветки 35г
2025-01-04,354.825730762053,Липа цветки 35г
2025-01-05,353.50326282001225,Липа цветки 35г
2025-01-06,353.7695717068272,Липа цветки 35г
2025-01-07,353.5221737428987,Липа цветки 35г
2025-01-08,353.51333620742633,Липа цветки 35г
2025-01-09,353.955866389425,Липа цветки 35г
2025-01-10,353.50624059693405,Липа цветки 35г
2025-01-11,354.7255109743583,Липа цветки 35г
2025-01-12,355.41721214624084,Липа цветки 35г
2025-01-13,357.3938199306734,Липа цветки 35г
2025-01-14,354.5588991940658,Липа цветки 35г
2025-01-15,354.3981094839623,Липа цветки 35г
2025-01-16,354.3273952558871,Липа цветки 35г
2025-01-17,354.38539680180463,Липа цветки 35г
2025-01-18,354.37371687623835,Липа цветки 35г
2025-01-19,354.38456739586803,Липа цветки 35г
2025-01-20,354.3849549974901,Липа цветки 35г
2025-01-21,354.3655462588318,Липа цветки 35г
2025-01-22,354.3852662007826,Липа цветки 35г
2025-01-23,354.33179075193885,Липа цветки 35г
2025-01-24,354.3014537312771,Липа цветки 35г
2025-01-25,354.2147625507008,Липа цветки 35г
2025-01-26,354.3390981054994,Липа цветки 35г
2025-01-27,354.3461501114174,Липа цветки 35г
2025-01-28,354.34925153597095,Липа цветки 35г
2025-01-29,354.3467076714115,Липа цветки 35г
2025-01-30,354.34721993618365,Липа цветки 35г
2025-01-31,354.3467440479655,Липа цветки 35г
2024-12-21,560.519715855769,Мать-и-мачеха листья 35г
2024-12-22,542.5366749433186,Мать-и-мачеха листья 35г
2024-12-23,515.4659858786978,Мать-и-мачеха листья 35г
2024-12-24,530.9836603254869,Мать-и-мачеха листья 35г
2024-12-25,521.0680551996417,Мать-и-мачеха листья 35г
2024-12-26,540.5135987140164,Мать-и-мачеха листья 35г
2024-12-27,541.3201209021299,Мать-и-мачеха листья 35г
2024-12-28,525.2875801047967,Мать-и-мачеха листья 35г
2024-12-29,513.8458488810107,Мать-и-мачеха листья 35г
2024-12-30,522.2574707487719,Мать-и-мачеха листья 35г
2024-12-31,521.7718969498017,Мать-и-мачеха листья 35г
2025-01-01,514.0600855992369,Мать-и-мачеха листья 35г
2025-01-02,526.6494713961371,Мать-и-мачеха листья 35г
2025-01-03,526.3677732690975,Мать-и-мачеха листья 35г
2025-01-04,527.6748349805904,Мать-и-мачеха листья 35г
2025-01-05,526.8322946489853,Мать-и-мачеха листья 35г
2025-01-06,527.359411959955,Мать-и-мачеха листья 35г
2025-01-07,526.3222543455018,Мать-и-мачеха листья 35г
2025-01-08,526.2792247777915,Мать-и-мачеха листья 35г
2025-01-09,527.1341924444561,Мать-и-мачеха листья 35г
2025-01-10,527.7443472354389,Мать-и-мачеха листья 35г
2025-01-11,527.2957793021194,Мать-и-мачеха листья 35г
2025-01-12,527.3216735709326,Мать-и-мачеха листья 35г
2025-01-13,527.7329225696919,Мать-и-мачеха листья 35г
2025-01-14,527.0615663768389,Мать-и-мачеха листья 35г
2025-01-15,527.0765885379748,Мать-и-мачеха листья 35г
2025-01-16,527.0068866487351,Мать-и-мачеха листья 35г
2025-01-17,527.0518169319472,Мать-и-мачеха листья 35г
2025-01-18,527.0237072626774,Мать-и-мачеха листья 35г
2025-01-19,527.0790159329035,Мать-и-мачеха листья 35г
2025-01-20,527.0813105775528,Мать-и-мачеха листья 35г
2025-01-21,527.0357175798534,Мать-и-мачеха листья 35г
2025-01-22,527.003179757587,Мать-и-мачеха листья 35г
2025-01-23,527.0271006116136,Мать-и-мачеха листья 35г
2025-01-24,527.0257197437932,Мать-и-мачеха листья 35г
2025-01-25,527.003789002567,Мать-и-мачеха листья 35г
2025-01-26,527.0395905217936,Мать-и-мачеха листья 35г
2025-01-27,527.0387894326005,Мать-и-мачеха листья 35г
2025-01-28,527.042506436412,Мать-и-мачеха листья 35г
2025-01-29,527.0401104320027,Мать-и-мачеха листья 35г
2025-01-30,527.0416094408382,Мать-и-мачеха листья 35г
2025-01-31,527.0386599865224,Мать-и-мачеха листья 35г
2024-12-21,1547.3997984677635,Ноготки цветки 50г
2024-12-22,1818.8966126579585,Ноготки цветки 50г
2024-12-23,1896.210584667526,Ноготки цветки 50г
2024-12-24,1779.7050918731863,Ноготки цветки 50г
2024-12-25,1821.7353678378665,Ноготки цветки 50г
2024-12-26,1830.898341935139,Ноготки цветки 50г
2024-12-27,1814.3856220131704,Ноготки цветки 50г
2024-12-28,1820.8354677928955,Ноготки цветки 50г
2024-12-29,1821.8666388514944,Ноготки цветки 50г
2024-12-30,1819.5362162480365,Ноготки цветки 50г
2024-12-31,1820.5183959166,Ноготки цветки 50г
2025-01-01,1820.6248767642023,Ноготки цветки 50г
2025-01-02,1820.2974435365911,Ноготки цветки 50г
2025-01-03,1820.4459855544815,Ноготки цветки 50г
2025-01-04,1820.4552229533804,Ноготки цветки 50г
2025-01-05,1820.4094308850756,Ноготки цветки 50г
2025-01-06,1820.4317568613521,Ноготки цветки 50г
2025-01-07,1820.4322060304744,Ноготки цветки 50г
2025-01-08,1820.4258333760536,Ноготки цветки 50г
2025-01-09,1820.429169961774,Ноготки цветки 50г
2025-01-10,1820.4291078193585,Ноготки цветки 50г
2025-01-11,1820.4282256194144,Ноготки цветки 50г
2025-01-12,1820.4287216489051,Ноготки цветки 50г
2025-01-13,1820.4286945169358,Ноготки цветки 50г
2025-01-14,1820.4285730806944,Ноготки цветки 50г
2025-01-15,1820.4286464598592,Ноготки цветки 50г
2025-01-16,1820.4286399562202,Ноготки цветки 50г
2025-01-17,1820.4286233436321,Ноготки цветки 50г
2025-01-18,1820.4286341484003,Ноготки цветки 50г
2025-01-19,1820.4286328425799,Ноготки цветки 50г
2025-01-20,1820.4286305854878,Ноготки цветки 50г
2025-01-21,1820.4286321693908,Ноготки цветки 50г
2025-01-22,1820.4286319290493,Ноготки цветки 50г
2025-01-23,1820.4286316247342,Ноготки цветки 50г
2025-01-24,1820.4286318559323,Ноготки цветки 50г
2025-01-25,1820.4286318139473,Ноготки цветки 50г
2025-01-26,1820.4286317732751,Ноготки цветки 50г
2025-01-27,1820.4286318068828,Ноготки цветки 50г
2025-01-28,1820.4286317998015,Ноготки цветки 50г
2025-01-29,1820.4286317944204,Ноготки цветки 50г
2025-01-30,1820.428631799286,Ноготки цветки 50г
2025-01-31,1820.4286317981216,Ноготки цветки 50г
2024-12-21,1090.8528002552666,Пижма цветки 75г
2024-12-22,1302.3185920135782,Пижма цветки 75г
2024-12-23,1556.6003453875517,Пижма цветки 75г
2024-12-24,1434.9236713124446,Пижма цветки 75г
2024-12-25,1458.9330281501557,Пижма цветки 75г
2024-12-26,1355.984104921824,Пижма цветки 75г
2024-12-27,1407.7486320092587,Пижма цветки 75г
2024-12-28,1259.0390331239626,Пижма цветки 75г
2024-12-29,1466.359526424361,Пижма цветки 75г
2024-12-30,1570.6842638975475,Пижма цветки 75г
2024-12-31,1421.3347016469484,Пижма цветки 75г
2025-01-01,1190.929460224782,Пижма цветки 75г
2025-01-02,1226.4040988730799,Пижма цветки 75г
2025-01-03,1275.0059138958343,Пижма цветки 75г
2025-01-04,1403.2052379908432,Пижма цветки 75г
2025-01-05,1387.8292747399337,Пижма цветки 75г
2025-01-06,1383.2811816957865,Пижма цветки 75г
2025-01-07,1283.0023726587538,Пижма цветки 75г
2025-01-08,1341.2080645750675,Пижма цветки 75г
2025-01-09,1207.430168647369,Пижма цветки 75г
2025-01-10,1386.543609996654,Пижма цветки 75г
2025-01-11,1479.1381266255557,Пижма цветки 75г
2025-01-12,1348.5334293550764,Пижма цветки 75г
2025-01-13,1148.1205644004576,Пижма цветки 75г
2025-01-14,1179.2291599323562,Пижма цветки 75г
2025-01-15,1221.3595773087568,Пижма цветки 75г
2025-01-16,1332.8131089908711,Пижма цветки 75г
2025-01-17,1319.4819531771104,Пижма цветки 75г
2025-01-18,1315.5079800020815,Пижма цветки 75г
2025-01-19,1228.32592712533,Пижма цветки 75г
2025-01-20,1278.93529712349,Пижма цветки 75г
2025-01-21,1162.6248310602514,Пижма цветки 75г
2025-01-22,1318.3475931370092,Пижма цветки 75г
2025-01-23,1398.8505185251074,Пижма цветки 75г
2025-01-24,1285.3014728770902,Пижма цветки 75г
2025-01-25,1111.0613132678968,Пижма цветки 75г
2025-01-26,1138.1074108066327,Пижма цветки 75г
2025-01-27,1174.7357982625922,Пижма цветки 75г
2025-01-28,1271.634240126674,Пижма цветки 75г
2025-01-29,1260.0440566241023,Пижма цветки 75г
2025-01-30,1256.5890480316907,Пижма цветки 75г
2025-01-31,1180.7924080633704,Пижма цветки 75г
2024-12-21,3712.942775210497,Полынь горькая трава 50г
2024-12-22,3554.444651424104,Полынь горькая трава 50г
2024-12-23,4092.883279792958,Полынь горькая трава 50г
2024-12-24,3264.8720637026363,Полынь горькая трава 50г
2024-12-25,3924.7136197173,Полынь горькая трава 50г
2024-12-26,3944.1426538637797,Полынь горькая трава 50г
2024-12-27,4004.2315950509774,Полынь горькая трава 50г
2024-12-28,3877.521619214186,Полынь горькая трава 50г
2024-12-29,3791.0792637000122,Полынь горькая трава 50г
2024-12-30,3746.370982289112,Полынь горькая трава 50г
2024-12-31,3720.931619476751,Полынь горькая трава 50г
2025-01-01,3529.40262699738,Полынь горькая трава 50г
2025-01-02,3646.8124133351644,Полынь горькая трава 50г
2025-01-03,3559.0003692427053,Полынь горькая трава 50г
2025-01-04,3645.3909380206105,Полынь горькая трава 50г
2025-01-05,3478.907739219417,Полынь горькая трава 50г
2025-01-06,3633.893338447161,Полынь горькая трава 50г
2025-01-07,3633.954021081364,Полынь горькая трава 50г
2025-01-08,3655.1898548581653,Полынь горькая трава 50г
2025-01-09,3620.9379248995842,Полынь горькая трава 50г
2025-01-10,3598.787265220802,Полынь горькая трава 50г
2025-01-11,3588.318812310614,Полынь горькая трава 50г
2025-01-12,3581.501694725887,Полынь горькая трава 50г
2025-01-13,3533.158815600289,Полынь горькая трава 50г
2025-01-14,3562.90258914494,Полынь горькая трава 50г
2025-01-15,3540.6704801105725,Полынь горькая трава 50г
2025-01-16,3562.489246827456,Полынь горькая трава 50г
2025-01-17,3520.4723811752933,Полынь горькая трава 50г
2025-01-18,3559.588983649909,Полынь горькая трава 50г
2025-01-19,3559.606750477242,Полынь горькая трава 50г
2025-01-20,3564.9689892718643,Полынь горькая трава 50г
2025-01-21,3556.3206439769574,Полынь горькая трава 50г
2025-01-22,3550.7291741447116,Полынь горькая трава 50г
2025-01-23,3548.0864925474857,Полынь горькая трава 50г
2025-01-24,3546.3653111086187,Полынь горькая трава 50г
2025-01-25,3534.161175342551,Полынь горькая трава 50г
2025-01-26,3541.6700307517917,Полынь горькая трава 50г
2025-01-27,3536.057481028508,Полынь горькая трава 50г
2025-01-28,3541.5656717898382,Полынь горькая трава 50г
2025-01-29,3530.958456966062,Полынь горькая трава 50г
2025-01-30,3540.8334918510004,Полынь горькая трава 50г
2025-01-31,3540.837979323632,Полынь горькая трава 50г
2024-12-21,739.1136565478306,Пустырник трава 50г
2024-12-22,839.2124097966034,Пустырник трава 50г
2024-12-23,944.4477021581736,Пустырник трава 50г
2024-12-24,862.3706297760909,Пустырник трава 50г
2024-12-25,881.1071930466247,Пустырник трава 50г
2024-12-26,891.1699326225531,Пустырник трава 50г
2024-12-27,881.0577668104808,Пустырник трава 50г
2024-12-28,884.0831441399366,Пустырник трава 50г
2024-12-29,884.9321684442882,Пустырник трава 50г
2024-12-30,883.7221635782166,Пустырник трава 50г
2024-12-31,884.1718802156785,Пустырник трава 50г
2025-01-01,884.2256751208588,Пустырник трава 50г
2025-01-02,884.0852730579417,Пустырник трава 50г
2025-01-03,884.1485021679647,Пустырник трава 50г
2025-01-04,884.1487240152012,Пустырник трава 50г
2025-01-05,884.1329848690502,Пустырник трава 50г
2025-01-06,884.1415076677749,Пустырник трава 50г
2025-01-07,884.1407506025473,Пустырник трава 50г
2025-01-08,884.1390579724313,Пустырник трава 50г
2025-01-09,884.1401674332418,Пустырник трава 50г
2025-01-10,884.1399808909405,Пустырник трава 50г
2025-01-11,884.1398085054107,Пустырник трава 50г
2025-01-12,884.1399485307983,Пустырник трава 50г
2025-01-13,884.1399148000788,Пустырник трава 50г
2025-01-14,884.1398985950963,Пустырник трава 50г
2025-01-15,884.1399157584032,Пустырник трава 50г
2025-01-16,884.1399104074577,Пустырник трава 50г
2025-01-17,884.1399090841284,Пустырник трава 50г
2025-01-18,884.1399111270616,Пустырник трава 50г
2025-01-19,884.1399103405698,Пустырник трава 50г
2025-01-20,884.1399102645704,Пустырник трава 50г
2025-01-21,884.1399105002605,Пустырник трава 50г
2025-01-22,884.1399103905856,Пустырник трава 50г
2025-01-23,884.1399103921389,Пустырник трава 50г
2025-01-24,884.1399104183832,Пустырник трава 50г
2025-01-25,884.1399104036968,Пустырник трава 50г
2025-01-26,884.1399104052181,Пустырник трава 50г
2025-01-27,884.1399104080167,Пустырник трава 50г
2025-01-28,884.1399104061157,Пустырник трава 50г
2025-01-29,884.1399104064604,Пустырник трава 50г
2025-01-30,884.1399104067422,Пустырник трава 50г
2025-01-31,884.1399104065035,Пустырник трава 50г
2024-12-21,318.46191447724004,Подорожник большой листья 50г
2024-12-22,339.6697397593541,Подорожник большой листья 50г
2024-12-23,305.19559564819167,Подорожник большой листья 50г
2024-12-24,342.07478455649726,Подорожник большой листья 50г
2024-12-25,313.7504324171868,Подорожник большой листья 50г
2024-12-26,340.284033860889,Подорожник большой листья 50г
2024-12-27,341.41139981854155,Подорожник большой листья 50г
2024-12-28,293.9635714876485,Подорожник большой листья 50г
2024-12-29,316.6137199085422,Подорожник большой листья 50г
2024-12-30,302.1216715296532,Подорожник большой листья 50г
2024-12-31,325.0182594704608,Подорожник большой листья 50г
2025-01-01,330.80428857653146,Подорожник большой листья 50г
2025-01-02,330.2963487493101,Подорожник большой листья 50г
2025-01-03,330.1919694410286,Подорожник большой листья 50г
2025-01-04,330.1919694410286,Подорожник большой листья 50г
2025-01-05,330.1919694410286,Подорожник большой листья 50г
2025-01-06,330.1919694410286,Подорожник большой листья 50г
2025-01-07,330.1919694410286,Подорожник большой листья 50г
2025-01-08,330.1919694410286,Подорожник большой листья 50г
2025-01-09,330.1919694410286,Подорожник большой листья 50г
2025-01-10,330.1919694410286,Подорожник большой листья 50г
2025-01-11,330.1919694410286,Подорожник большой листья 50г
2025-01-12,330.1919694410286,Подорожник большой листья 50г
2025-01-13,330.1919694410286,Подорожник большой листья 50г
2025-01-14,330.1919694410286,Подорожник большой листья 50г
2025-01-15,330.1919694410286,Подорожник большой листья 50г
2025-01-16,330.1919694410286,Подорожник большой листья 50г
2025-01-17,330.1919694410286,Подорожник большой листья 50г
2025-01-18,330.1919694410286,Подорожник большой листья 50г
2025-01-19,330.1919694410286,Подорожник большой листья 50г
2025-01-20,330.1919694410286,Подорожник большой листья 50г
2025-01-21,330.1919694410286,Подорожник большой листья 50г
2025-01-22,330.1919694410286,Подорожник большой листья 50г
2025-01-23,330.1919694410286,Подорожник большой листья 50г
2025-01-24,330.1919694410286,Подорожник большой листья 50г
2025-01-25,330.1919694410286,Подорожник большой листья 50г
2025-01-26,330.1919694410286,Подорожник большой листья 50г
2025-01-27,330.1919694410286,Подорожник большой листья 50г
2025-01-28,330.1919694410286,Подорожник большой листья 50г
2025-01-29,330.1919694410286,Подорожник большой листья 50г
2025-01-30,330.1919694410286,Подорожник большой листья 50г
2025-01-31,330.1919694410286,Подорожник большой листья 50г
2024-12-21,5161.2755449790375,Ромашка цветки вн 50г
2024-12-22,5161.2755449790375,Ромашка цветки вн 50г
2024-12-23,5161.2755449790375,Ромашка цветки вн 50г
2024-12-24,5161.2755449790375,Ромашка цветки вн 50г
2024-12-25,5161.2755449790375,Ромашка цветки вн 50г
2024-12-26,5161.2755449790375,Ромашка цветки вн 50г
2024-12-27,5161.2755449790375,Ромашка цветки вн 50г
2024-12-28,5161.2755449790375,Ромашка цветки вн 50г
2024-12-29,5161.2755449790375,Ромашка цветки вн 50г
2024-12-30,5161.2755449790375,Ромашка цветки вн 50г
2024-12-31,5161.2755449790375,Ромашка цветки вн 50г
2025-01-01,5161.2755449790375,Ромашка цветки вн 50г
2025-01-02,5161.2755449790375,Ромашка цветки вн 50г
2025-01-03,5161.2755449790375,Ромашка цветки вн 50г
2025-01-04,5161.2755449790375,Ромашка цветки вн 50г
2025-01-05,5161.2755449790375,Ромашка цветки вн 50г
2025-01-06,5161.2755449790375,Ромашка цветки вн 50г
2025-01-07,5161.2755449790375,Ромашка цветки вн 50г
2025-01-08,5161.2755449790375,Ромашка цветки вн 50г
2025-01-09,5161.2755449790375,Ромашка цветки вн 50г
2025-01-10,5161.2755449790375,Ромашка цветки вн 50г
2025-01-11,5161.2755449790375,Ромашка цветки вн 50г
2025-01-12,5161.2755449790375,Ромашка цветки вн 50г
2025-01-13,5161.2755449790375,Ромашка цветки вн 50г
2025-01-14,5161.2755449790375,Ромашка цветки вн 50г
2025-01-15,5161.2755449790375,Ромашка цветки вн 50г
2025-01-16,5161.2755449790375,Ромашка цветки вн 50г
2025-01-17,5161.2755449790375,Ромашка цветки вн 50г
2025-01-18,5161.2755449790375,Ромашка цветки вн 50г
2025-01-19,5161.2755449790375,Ромашка цветки вн 50г
2025-01-20,5161.2755449790375,Ромашка цветки вн 50г
2025-01-21,5161.2755449790375,Ромашка цветки вн 50г
2025-01-22,5161.2755449790375,Ромашка цветки вн 50г
2025-01-23,5161.2755449790375,Ромашка цветки вн 50г
2025-01-24,5161.2755449790375,Ромашка цветки вн 50г
2025-01-25,5161.2755449790375,Ромашка цветки вн 50г
2025-01-26,5161.2755449790375,Ромашка цветки вн 50г
2025-01-27,5161.2755449790375,Ромашка цветки вн 50г
2025-01-28,5161.2755449790375,Ромашка цветки вн 50г
2025-01-29,5161.2755449790375,Ромашка цветки вн 50г
2025-01-30,5161.2755449790375,Ромашка цветки вн 50г
2025-01-31,5161.2755449790375,Ромашка цветки вн 50г
2024-12-21,19.23163988508759,Рябина плоды 50г
2024-12-22,24.344453586911822,Рябина плоды 50г
2024-12-23,16.843938420163845,Рябина плоды 50г
2024-12-24,8.437710356395161,Рябина плоды 50г
2024-12-25,20.88818336029962,Рябина плоды 50г
2024-12-26,20.600012610915805,Рябина плоды 50г
2024-12-27,21.059736678984894,Рябина плоды 50г
2024-12-28,4.484179002152224,Рябина плоды 50г
